Date,Population_Data,Regression_Data,LSTM_Data
2128-10-01,,,3189.1958
2128-11-01,,,3189.1958
2128-12-01,,,3189.1958
2129-01-01,,19557.000703429803,3189.1958
2129-02-01,,,3189.1958
2129-03-01,,,3189.1958
2129-04-01,,,3189.1958
2129-05-01,,,3189.1958
2129-06-01,,,3189.1958
2129-07-01,,,3189.1958
2129-08-01,,,3189.1958
2129-09-01,,,3189.1958
2129-10-01,,,3189.1958
2129-11-01,,,3189.1958
2129-12-01,,,3189.1958
2130-01-01,,19806.864595619496,3189.1958
2130-02-01,,,3189.1958
2130-03-01,,,3189.1958
2130-04-01,,,3189.1958
2130-05-01,,,3189.1958
2130-06-01,,,3189.1958
2130-07-01,,,3189.1958
2130-08-01,,,3189.1958
2130-09-01,,,3189.1958
2130-10-01,,,3189.1958
2130-11-01,,,3189.1958
2130-12-01,,,3189.1958
2131-01-01,,20058.32679073745,3189.1958
2131-02-01,,,3189.1958
2131-03-01,,,3189.1958
2131-04-01,,,3189.1958
2131-05-01,,,3189.1958
2131-06-01,,,3189.1958
2131-07-01,,,3189.1958
2131-08-01,,,3189.1958
2131-09-01,,,3189.1958
2131-10-01,,,3189.1958
2131-11-01,,,3189.1958
2131-12-01,,,3189.1958
2132-01-01,,20311.387288785078,3189.1958
2132-02-01,,,3189.1958
2132-03-01,,,3189.1958
2132-04-01,,,3189.1958
2132-05-01,,,3189.1958
2132-06-01,,,3189.1958
2132-07-01,,,3189.1958
2132-08-01,,,3189.1958
2132-09-01,,,3189.1958
2132-10-01,,,3189.1958
2132-11-01,,,3189.1958
2132-12-01,,,3189.1958
2133-01-01,,20566.046089760028,3189.1958
2133-02-01,,,3189.1958
2133-03-01,,,3189.1958
2133-04-01,,,3189.1958
2133-05-01,,,3189.1958
2133-06-01,,,3189.1958
2133-07-01,,,3189.1958
2133-08-01,,,3189.1958
2133-09-01,,,3189.1958
2133-10-01,,,3189.1958
2133-11-01,,,3189.1958
2133-12-01,,,3189.1958
2134-01-01,,20822.30319366511,3189.1958
2134-02-01,,,3189.1958
2134-03-01,,,3189.1958
2134-04-01,,,3189.1958
2134-05-01,,,3189.1958
2134-06-01,,,3189.1958
2134-07-01,,,3189.1958
2134-08-01,,,3189.1958
2134-09-01,,,3189.1958
2134-10-01,,,3189.1958
2134-11-01,,,3189.1958
2134-12-01,,,3189.1958
2135-01-01,,21080.158600498457,3189.1958
2135-02-01,,,3189.1958
2135-03-01,,,3189.1958
2135-04-01,,,3189.1958
2135-05-01,,,3189.1958
2135-06-01,,,3189.1958
2135-07-01,,,3189.1958
2135-08-01,,,3189.1958
2135-09-01,,,3189.1958
2135-10-01,,,3189.1958
2135-11-01,,,3189.1958
2135-12-01,,,3189.1958
2136-01-01,,21339.612310261,3189.1958
2136-02-01,,,3189.1958
2136-03-01,,,3189.1958
2136-04-01,,,3189.1958
2136-05-01,,,3189.1958
2136-06-01,,,3189.1958
2136-07-01,,,3189.1958
2136-08-01,,,3189.1958
2136-09-01,,,3189.1958
2136-10-01,,,3189.1958
2136-11-01,,,3189.1958
2136-12-01,,,3189.1958
2137-01-01,,21600.66432295181,3189.1958
2137-02-01,,,3189.1958
2137-03-01,,,3189.1958
2137-04-01,,,3189.1958
2137-05-01,,,3189.1958
2137-06-01,,,3189.1958
2137-07-01,,,3189.1958
2137-08-01,,,3189.1958
2137-09-01,,,3189.1958
2137-10-01,,,3189.1958
2137-11-01,,,3189.1958
2137-12-01,,,3189.1958
2138-01-01,,21863.314638571814,3189.1958
2138-02-01,,,3189.1958
2138-03-01,,,3189.1958
2138-04-01,,,3189.1958
2138-05-01,,,3189.1958
2138-06-01,,,3189.1958
2138-07-01,,,3189.1958
2138-08-01,,,3189.1958
2138-09-01,,,3189.1958
2138-10-01,,,3189.1958
2138-11-01,,,3189.1958
2138-12-01,,,3189.1958
2139-01-01,,22127.563257120084,3189.1958
2139-02-01,,,3189.1958
2139-03-01,,,3189.1958
2139-04-01,,,3189.1958
2139-05-01,,,3189.1958
2139-06-01,,,3189.1958
2139-07-01,,,3189.1958
2139-08-01,,,3189.1958
2139-09-01,,,3189.1958
2139-10-01,,,3189.1958
2139-11-01,,,3189.1958
2139-12-01,,,3189.1958
2140-01-01,,22393.41017859848,3189.1958
2140-02-01,,,3189.1958
2140-03-01,,,3189.1958
2140-04-01,,,3189.1958
2140-05-01,,,3189.1958
2140-06-01,,,3189.1958
2140-07-01,,,3189.1958
2140-08-01,,,3189.1958
2140-09-01,,,3189.1958
2140-10-01,,,3189.1958
2140-11-01,,,3189.1958
2140-12-01,,,3189.1958
2141-01-01,,22660.85540300421,3189.1958
2141-02-01,,,3189.1958
2141-03-01,,,3189.1958
2141-04-01,,,3189.1958
2141-05-01,,,3189.1958
2141-06-01,,,3189.1958
2141-07-01,,,3189.1958
2141-08-01,,,3189.1958
2141-09-01,,,3189.1958
2141-10-01,,,3189.1958
2141-11-01,,,3189.1958
2141-12-01,,,3189.1958
2142-01-01,,22929.89893033961,3189.1958
2142-02-01,,,3189.1958
2142-03-01,,,3189.1958
2142-04-01,,,3189.1958
2142-05-01,,,3189.1958
2142-06-01,,,3189.1958
2142-07-01,,,3189.1958
2142-08-01,,,3189.1958
2142-09-01,,,3189.1958
2142-10-01,,,3189.1958
2142-11-01,,,3189.1958
2142-12-01,,,3189.1958
2143-01-01,,23200.540760603268,3189.1958
2143-02-01,,,3189.1958
2143-03-01,,,3189.1958
2143-04-01,,,3189.1958
2143-05-01,,,3189.1958
2143-06-01,,,3189.1958
2143-07-01,,,3189.1958
2143-08-01,,,3189.1958
2143-09-01,,,3189.1958
2143-10-01,,,3189.1958
2143-11-01,,,3189.1958
2143-12-01,,,3189.1958
2144-01-01,,23472.780893795654,3189.1958
2144-02-01,,,3189.1958
2144-03-01,,,3189.1958
2144-04-01,,,3189.1958
2144-05-01,,,3189.1958
2144-06-01,,,3189.1958
2144-07-01,,,3189.1958
2144-08-01,,,3189.1958
2144-09-01,,,3189.1958
2144-10-01,,,3189.1958
2144-11-01,,,3189.1958
2144-12-01,,,3189.1958
2145-01-01,,23746.61932991771,3189.1958
2145-02-01,,,3189.1958
2145-03-01,,,3189.1958
2145-04-01,,,3189.1958
2145-05-01,,,3189.1958
2145-06-01,,,3189.1958
2145-07-01,,,3189.1958
2145-08-01,,,3189.1958
2145-09-01,,,3189.1958
2145-10-01,,,3189.1958
2145-11-01,,,3189.1958
2145-12-01,,,3189.1958
2146-01-01,,24022.05606896756,3189.1958
2146-02-01,,,3189.1958
2146-03-01,,,3189.1958
2146-04-01,,,3189.1958
2146-05-01,,,3189.1958
2146-06-01,,,3189.1958
2146-07-01,,,3189.1958
2146-08-01,,,3189.1958
2146-09-01,,,3189.1958
2146-10-01,,,3189.1958
2146-11-01,,,3189.1958
2146-12-01,,,3189.1958
2147-01-01,,24299.091110947546,3189.1958
2147-02-01,,,3189.1958
2147-03-01,,,3189.1958
2147-04-01,,,3189.1958
2147-05-01,,,3189.1958
2147-06-01,,,3189.1958
2147-07-01,,,3189.1958
2147-08-01,,,3189.1958
2147-09-01,,,3189.1958
2147-10-01,,,3189.1958
2147-11-01,,,3189.1958
2147-12-01,,,3189.1958
2148-01-01,,24577.72445585532,3189.1958
2148-02-01,,,3189.1958
2148-03-01,,,3189.1958
2148-04-01,,,3189.1958
2148-05-01,,,3189.1958
2148-06-01,,,3189.1958
2148-07-01,,,3189.1958
2148-08-01,,,3189.1958
2148-09-01,,,3189.1958
2148-10-01,,,3189.1958
2148-11-01,,,3189.1958
2148-12-01,,,3189.1958
2149-01-01,,24857.956103692297,3189.1958
2149-02-01,,,3189.1958
2149-03-01,,,3189.1958
2149-04-01,,,3189.1958
2149-05-01,,,3189.1958
2149-06-01,,,3189.1958
2149-07-01,,,3189.1958
2149-08-01,,,3189.1958
2149-09-01,,,3189.1958
2149-10-01,,,3189.1958
2149-11-01,,,3189.1958
2149-12-01,,,3189.1958
2150-01-01,,25139.786054457534,3189.1958
2150-02-01,,,3189.1958
2150-03-01,,,3189.1958
2150-04-01,,,3189.1958
2150-05-01,,,3189.1958
2150-06-01,,,3189.1958
2150-07-01,,,3189.1958
2150-08-01,,,3189.1958
2150-09-01,,,3189.1958
2150-10-01,,,3189.1958
2150-11-01,,,3189.1958
2150-12-01,,,3189.1958
2151-01-01,,25423.214308152907,3189.1958
2151-02-01,,,3189.1958
2151-03-01,,,3189.1958
2151-04-01,,,3189.1958
2151-05-01,,,3189.1958
2151-06-01,,,3189.1958
2151-07-01,,,3189.1958
2151-08-01,,,3189.1958
2151-09-01,,,3189.1958
2151-10-01,,,3189.1958
2151-11-01,,,3189.1958
2151-12-01,,,3189.1958
2152-01-01,,25708.24086477561,3189.1958
2152-02-01,,,3189.1958
2152-03-01,,,3189.1958
2152-04-01,,,3189.1958
2152-05-01,,,3189.1958
2152-06-01,,,3189.1958
2152-07-01,,,3189.1958
2152-08-01,,,3189.1958
2152-09-01,,,3189.1958
2152-10-01,,,3189.1958
2152-11-01,,,3189.1958
2152-12-01,,,3189.1958
2153-01-01,,25994.86572432844,3189.1958
2153-02-01,,,3189.1958
2153-03-01,,,3189.1958
2153-04-01,,,3189.1958
2153-05-01,,,3189.1958
2153-06-01,,,3189.1958
2153-07-01,,,3189.1958
2153-08-01,,,3189.1958
2153-09-01,,,3189.1958
2153-10-01,,,3189.1958
2153-11-01,,,3189.1958
2153-12-01,,,3189.1958
2154-01-01,,26283.088886808604,3189.1958
2154-02-01,,,3189.1958
2154-03-01,,,3189.1958
2154-04-01,,,3189.1958
2154-05-01,,,3189.1958
2154-06-01,,,3189.1958
2154-07-01,,,3189.1958
2154-08-01,,,3189.1958
2154-09-01,,,3189.1958
2154-10-01,,,3189.1958
2154-11-01,,,3189.1958
2154-12-01,,,3189.1958
2155-01-01,,26572.910352218896,3189.1958
2155-02-01,,,3189.1958
2155-03-01,,,3189.1958
2155-04-01,,,3189.1958
2155-05-01,,,3189.1958
2155-06-01,,,3189.1958
2155-07-01,,,3189.1958
2155-08-01,,,3189.1958
2155-09-01,,,3189.1958
2155-10-01,,,3189.1958
2155-11-01,,,3189.1958
2155-12-01,,,3189.1958
2156-01-01,,26864.330120557453,3189.1958
2156-02-01,,,3189.1958
2156-03-01,,,3189.1958
2156-04-01,,,3189.1958
2156-05-01,,,3189.1958
2156-06-01,,,3189.1958
2156-07-01,,,3189.1958
2156-08-01,,,3189.1958
2156-09-01,,,3189.1958
2156-10-01,,,3189.1958
2156-11-01,,,3189.1958
2156-12-01,,,3189.1958
2157-01-01,,27157.34819182428,3189.1958
2157-02-01,,,3189.1958
2157-03-01,,,3189.1958
2157-04-01,,,3189.1958
2157-05-01,,,3189.1958
2157-06-01,,,3189.1958
2157-07-01,,,3189.1958
2157-08-01,,,3189.1958
2157-09-01,,,3189.1958
2157-10-01,,,3189.1958
2157-11-01,,,3189.1958
2157-12-01,,,3189.1958
2158-01-01,,27451.96456602076,3189.1958
2158-02-01,,,3189.1958
2158-03-01,,,3189.1958
2158-04-01,,,3189.1958
2158-05-01,,,3189.1958
2158-06-01,,,3189.1958
2158-07-01,,,3189.1958
2158-08-01,,,3189.1958
2158-09-01,,,3189.1958
2158-10-01,,,3189.1958
2158-11-01,,,3189.1958
2158-12-01,,,3189.1958
2159-01-01,,27748.17924314551,3189.1958
2159-02-01,,,3189.1958
2159-03-01,,,3189.1958
2159-04-01,,,3189.1958
2159-05-01,,,3189.1958
2159-06-01,,,3189.1958
2159-07-01,,,3189.1958
2159-08-01,,,3189.1958
2159-09-01,,,3189.1958
2159-10-01,,,3189.1958
2159-11-01,,,3189.1958
2159-12-01,,,3189.1958
2160-01-01,,28045.992223199923,3189.1958
2160-02-01,,,3189.1958
2160-03-01,,,3189.1958
2160-04-01,,,3189.1958
2160-05-01,,,3189.1958
2160-06-01,,,3189.1958
2160-07-01,,,3189.1958
2160-08-01,,,3189.1958
2160-09-01,,,3189.1958
2160-10-01,,,3189.1958
2160-11-01,,,3189.1958
2160-12-01,,,3189.1958
2161-01-01,,28345.40350618213,3189.1958
2161-02-01,,,3189.1958
2161-03-01,,,3189.1958
2161-04-01,,,3189.1958
2161-05-01,,,3189.1958
2161-06-01,,,3189.1958
2161-07-01,,,3189.1958
2161-08-01,,,3189.1958
2161-09-01,,,3189.1958
2161-10-01,,,3189.1958
2161-11-01,,,3189.1958
2161-12-01,,,3189.1958
2162-01-01,,28646.413092094008,3189.1958
2162-02-01,,,3189.1958
2162-03-01,,,3189.1958
2162-04-01,,,3189.1958
2162-05-01,,,3189.1958
2162-06-01,,,3189.1958
2162-07-01,,,3189.1958
2162-08-01,,,3189.1958
2162-09-01,,,3189.1958
2162-10-01,,,3189.1958
2162-11-01,,,3189.1958
2162-12-01,,,3189.1958
2163-01-01,,28949.020980934147,3189.1958
2163-02-01,,,3189.1958
2163-03-01,,,3189.1958
2163-04-01,,,3189.1958
2163-05-01,,,3189.1958
2163-06-01,,,3189.1958
2163-07-01,,,3189.1958
2163-08-01,,,3189.1958
2163-09-01,,,3189.1958
2163-10-01,,,3189.1958
2163-11-01,,,3189.1958
2163-12-01,,,3189.1958
2164-01-01,,29253.227172703948,3189.1958
2164-02-01,,,3189.1958
2164-03-01,,,3189.1958
2164-04-01,,,3189.1958
2164-05-01,,,3189.1958
2164-06-01,,,3189.1958
2164-07-01,,,3189.1958
2164-08-01,,,3189.1958
2164-09-01,,,3189.1958
2164-10-01,,,3189.1958
2164-11-01,,,3189.1958
2164-12-01,,,3189.1958
2165-01-01,,29559.031667401083,3189.1958
2165-02-01,,,3189.1958
2165-03-01,,,3189.1958
2165-04-01,,,3189.1958
2165-05-01,,,3189.1958
2165-06-01,,,3189.1958
2165-07-01,,,3189.1958
2165-08-01,,,3189.1958
2165-09-01,,,3189.1958
2165-10-01,,,3189.1958
2165-11-01,,,3189.1958
2165-12-01,,,3189.1958
2166-01-01,,29866.434465028346,3189.1958
2166-02-01,,,3189.1958
2166-03-01,,,3189.1958
2166-04-01,,,3189.1958
2166-05-01,,,3189.1958
2166-06-01,,,3189.1958
2166-07-01,,,3189.1958
2166-08-01,,,3189.1958
2166-09-01,,,3189.1958
2166-10-01,,,3189.1958
2166-11-01,,,3189.1958
2166-12-01,,,3189.1958
2167-01-01,,30175.435565583877,3189.1958
2167-02-01,,,3189.1958
2167-03-01,,,3189.1958
2167-04-01,,,3189.1958
2167-05-01,,,3189.1958
2167-06-01,,,3189.1958
2167-07-01,,,3189.1958
2167-08-01,,,3189.1958
2167-09-01,,,3189.1958
2167-10-01,,,3189.1958
2167-11-01,,,3189.1958
2167-12-01,,,3189.1958
2168-01-01,,30486.0349690686,3189.1958
2168-02-01,,,3189.1958
2168-03-01,,,3189.1958
2168-04-01,,,3189.1958
2168-05-01,,,3189.1958
2168-06-01,,,3189.1958
2168-07-01,,,3189.1958
2168-08-01,,,3189.1958
2168-09-01,,,3189.1958
2168-10-01,,,3189.1958
2168-11-01,,,3189.1958
2168-12-01,,,3189.1958
2169-01-01,,30798.232675481588,3189.1958
2169-02-01,,,3189.1958
2169-03-01,,,3189.1958
2169-04-01,,,3189.1958
2169-05-01,,,3189.1958
2169-06-01,,,3189.1958
2169-07-01,,,3189.1958
2169-08-01,,,3189.1958
2169-09-01,,,3189.1958
2169-10-01,,,3189.1958
2169-11-01,,,3189.1958
2169-12-01,,,3189.1958
2170-01-01,,31112.02868482284,3189.1958
2170-02-01,,,3189.1958
2170-03-01,,,3189.1958
2170-04-01,,,3189.1958
2170-05-01,,,3189.1958
2170-06-01,,,3189.1958
2170-07-01,,,3189.1958
2170-08-01,,,3189.1958
2170-09-01,,,3189.1958
2170-10-01,,,3189.1958
2170-11-01,,,3189.1958
2170-12-01,,,3189.1958
2171-01-01,,31427.422997094225,3189.1958
2171-02-01,,,3189.1958
2171-03-01,,,3189.1958
2171-04-01,,,3189.1958
2171-05-01,,,3189.1958
2171-06-01,,,3189.1958
2171-07-01,,,3189.1958
2171-08-01,,,3189.1958
2171-09-01,,,3189.1958
2171-10-01,,,3189.1958
2171-11-01,,,3189.1958
2171-12-01,,,3189.1958
2172-01-01,,31744.415612293877,3189.1958
2172-02-01,,,3189.1958
2172-03-01,,,3189.1958
2172-04-01,,,3189.1958
2172-05-01,,,3189.1958
2172-06-01,,,3189.1958
2172-07-01,,,3189.1958
2172-08-01,,,3189.1958
2172-09-01,,,3189.1958
2172-10-01,,,3189.1958
2172-11-01,,,3189.1958
2172-12-01,,,3189.1958
2173-01-01,,32063.00653042272,3189.1958
2173-02-01,,,3189.1958
2173-03-01,,,3189.1958
2173-04-01,,,3189.1958
2173-05-01,,,3189.1958
2173-06-01,,,3189.1958
2173-07-01,,,3189.1958
2173-08-01,,,3189.1958
2173-09-01,,,3189.1958
2173-10-01,,,3189.1958
2173-11-01,,,3189.1958
2173-12-01,,,3189.1958
2174-01-01,,32383.19575147936,3189.1958
2174-02-01,,,3189.1958
2174-03-01,,,3189.1958
2174-04-01,,,3189.1958
2174-05-01,,,3189.1958
2174-06-01,,,3189.1958
2174-07-01,,,3189.1958
2174-08-01,,,3189.1958
2174-09-01,,,3189.1958
2174-10-01,,,3189.1958
2174-11-01,,,3189.1958
2174-12-01,,,3189.1958
2175-01-01,,32704.983275466133,3189.1958
2175-02-01,,,3189.1958
2175-03-01,,,3189.1958
2175-04-01,,,3189.1958
2175-05-01,,,3189.1958
2175-06-01,,,3189.1958
2175-07-01,,,3189.1958
2175-08-01,,,3189.1958
2175-09-01,,,3189.1958
2175-10-01,,,3189.1958
2175-11-01,,,3189.1958
2175-12-01,,,3189.1958
2176-01-01,,33028.369102380704,3189.1958
2176-02-01,,,3189.1958
2176-03-01,,,3189.1958
2176-04-01,,,3189.1958
2176-05-01,,,3189.1958
2176-06-01,,,3189.1958
2176-07-01,,,3189.1958
2176-08-01,,,3189.1958
2176-09-01,,,3189.1958
2176-10-01,,,3189.1958
2176-11-01,,,3189.1958
2176-12-01,,,3189.1958
2177-01-01,,33353.35323222494,3189.1958
2177-02-01,,,3189.1958
2177-03-01,,,3189.1958
2177-04-01,,,3189.1958
2177-05-01,,,3189.1958
2177-06-01,,,3189.1958
2177-07-01,,,3189.1958
2177-08-01,,,3189.1958
2177-09-01,,,3189.1958
2177-10-01,,,3189.1958
2177-11-01,,,3189.1958
2177-12-01,,,3189.1958
2178-01-01,,33679.93566499697,3189.1958
2178-02-01,,,3189.1958
2178-03-01,,,3189.1958
2178-04-01,,,3189.1958
2178-05-01,,,3189.1958
2178-06-01,,,3189.1958
2178-07-01,,,3189.1958
2178-08-01,,,3189.1958
2178-09-01,,,3189.1958
2178-10-01,,,3189.1958
2178-11-01,,,3189.1958
2178-12-01,,,3189.1958
2179-01-01,,34008.11640069913,3189.1958
2179-02-01,,,3189.1958
2179-03-01,,,3189.1958
2179-04-01,,,3189.1958
2179-05-01,,,3189.1958
2179-06-01,,,3189.1958
2179-07-01,,,3189.1958
2179-08-01,,,3189.1958
2179-09-01,,,3189.1958
2179-10-01,,,3189.1958
2179-11-01,,,3189.1958
2179-12-01,,,3189.1958
2180-01-01,,34337.89543932909,3189.1958
2180-02-01,,,3189.1958
2180-03-01,,,3189.1958
2180-04-01,,,3189.1958
2180-05-01,,,3189.1958
2180-06-01,,,3189.1958
2180-07-01,,,3189.1958
2180-08-01,,,3189.1958
2180-09-01,,,3189.1958
2180-10-01,,,3189.1958
2180-11-01,,,3189.1958
2180-12-01,,,3189.1958
2181-01-01,,34669.27278088825,3189.1958
2181-02-01,,,3189.1958
2181-03-01,,,3189.1958
2181-04-01,,,3189.1958
2181-05-01,,,3189.1958
2181-06-01,,,3189.1958
2181-07-01,,,3189.1958
2181-08-01,,,3189.1958
2181-09-01,,,3189.1958
2181-10-01,,,3189.1958
2181-11-01,,,3189.1958
2181-12-01,,,3189.1958
2182-01-01,,35002.24842537567,3189.1958
2182-02-01,,,3189.1958
2182-03-01,,,3189.1958
2182-04-01,,,3189.1958
2182-05-01,,,3189.1958
2182-06-01,,,3189.1958
2182-07-01,,,3189.1958
2182-08-01,,,3189.1958
2182-09-01,,,3189.1958
2182-10-01,,,3189.1958
2182-11-01,,,3189.1958
2182-12-01,,,3189.1958
2183-01-01,,35336.82237279229,3189.1958
2183-02-01,,,3189.1958
2183-03-01,,,3189.1958
2183-04-01,,,3189.1958
2183-05-01,,,3189.1958
2183-06-01,,,3189.1958
2183-07-01,,,3189.1958
2183-08-01,,,3189.1958
2183-09-01,,,3189.1958
2183-10-01,,,3189.1958
2183-11-01,,,3189.1958
2183-12-01,,,3189.1958
2184-01-01,,35672.9946231381,3189.1958
2184-02-01,,,3189.1958
2184-03-01,,,3189.1958
2184-04-01,,,3189.1958
2184-05-01,,,3189.1958
2184-06-01,,,3189.1958
2184-07-01,,,3189.1958
2184-08-01,,,3189.1958
2184-09-01,,,3189.1958
2184-10-01,,,3189.1958
2184-11-01,,,3189.1958
2184-12-01,,,3189.1958
2185-01-01,,36010.765176412184,3189.1958
2185-02-01,,,3189.1958
2185-03-01,,,3189.1958
2185-04-01,,,3189.1958
2185-05-01,,,3189.1958
2185-06-01,,,3189.1958
2185-07-01,,,3189.1958
2185-08-01,,,3189.1958
2185-09-01,,,3189.1958
2185-10-01,,,3189.1958
2185-11-01,,,3189.1958
2185-12-01,,,3189.1958
2186-01-01,,36350.13403261546,3189.1958
2186-02-01,,,3189.1958
2186-03-01,,,3189.1958
2186-04-01,,,3189.1958
2186-05-01,,,3189.1958
2186-06-01,,,3189.1958
2186-07-01,,,3189.1958
2186-08-01,,,3189.1958
2186-09-01,,,3189.1958
2186-10-01,,,3189.1958
2186-11-01,,,3189.1958
2186-12-01,,,3189.1958
2187-01-01,,36691.101191747,3189.1958
2187-02-01,,,3189.1958
2187-03-01,,,3189.1958
2187-04-01,,,3189.1958
2187-05-01,,,3189.1958
2187-06-01,,,3189.1958
2187-07-01,,,3189.1958
2187-08-01,,,3189.1958
2187-09-01,,,3189.1958
2187-10-01,,,3189.1958
2187-11-01,,,3189.1958
2187-12-01,,,3189.1958
2188-01-01,,37033.66665380867,3189.1958
2188-02-01,,,3189.1958
2188-03-01,,,3189.1958
2188-04-01,,,3189.1958
2188-05-01,,,3189.1958
2188-06-01,,,3189.1958
2188-07-01,,,3189.1958
2188-08-01,,,3189.1958
2188-09-01,,,3189.1958
2188-10-01,,,3189.1958
2188-11-01,,,3189.1958
2188-12-01,,,3189.1958
2189-01-01,,37377.83041879768,3189.1958
2189-02-01,,,3189.1958
2189-03-01,,,3189.1958
2189-04-01,,,3189.1958
2189-05-01,,,3189.1958
2189-06-01,,,3189.1958
2189-07-01,,,3189.1958
2189-08-01,,,3189.1958
2189-09-01,,,3189.1958
2189-10-01,,,3189.1958
2189-11-01,,,3189.1958
2189-12-01,,,3189.1958
2190-01-01,,37723.59248671634,3189.1958
2190-02-01,,,3189.1958
2190-03-01,,,3189.1958
2190-04-01,,,3189.1958
2190-05-01,,,3189.1958
2190-06-01,,,3189.1958
2190-07-01,,,3189.1958
2190-08-01,,,3189.1958
2190-09-01,,,3189.1958
2190-10-01,,,3189.1958
2190-11-01,,,3189.1958
2190-12-01,,,3189.1958
2191-01-01,,38070.95285756327,3189.1958
2191-02-01,,,3189.1958
2191-03-01,,,3189.1958
2191-04-01,,,3189.1958
2191-05-01,,,3189.1958
2191-06-01,,,3189.1958
2191-07-01,,,3189.1958
2191-08-01,,,3189.1958
2191-09-01,,,3189.1958
2191-10-01,,,3189.1958
2191-11-01,,,3189.1958
2191-12-01,,,3189.1958
2192-01-01,,38419.911531339865,3189.1958
2192-02-01,,,3189.1958
2192-03-01,,,3189.1958
2192-04-01,,,3189.1958
2192-05-01,,,3189.1958
2192-06-01,,,3189.1958
2192-07-01,,,3189.1958
2192-08-01,,,3189.1958
2192-09-01,,,3189.1958
2192-10-01,,,3189.1958
2192-11-01,,,3189.1958
2192-12-01,,,3189.1958
2193-01-01,,38770.46850804426,3189.1958
2193-02-01,,,3189.1958
2193-03-01,,,3189.1958
2193-04-01,,,3189.1958
2193-05-01,,,3189.1958
2193-06-01,,,3189.1958
2193-07-01,,,3189.1958
2193-08-01,,,3189.1958
2193-09-01,,,3189.1958
2193-10-01,,,3189.1958
2193-11-01,,,3189.1958
2193-12-01,,,3189.1958
2194-01-01,,39122.62378767831,3189.1958
2194-02-01,,,3189.1958
2194-03-01,,,3189.1958
2194-04-01,,,3189.1958
2194-05-01,,,3189.1958
2194-06-01,,,3189.1958
2194-07-01,,,3189.1958
2194-08-01,,,3189.1958
2194-09-01,,,3189.1958
2194-10-01,,,3189.1958
2194-11-01,,,3189.1958
2194-12-01,,,3189.1958
2195-01-01,,39476.37737024063,3189.1958
2195-02-01,,,3189.1958
2195-03-01,,,3189.1958
2195-04-01,,,3189.1958
2195-05-01,,,3189.1958
2195-06-01,,,3189.1958
2195-07-01,,,3189.1958
2195-08-01,,,3189.1958
2195-09-01,,,3189.1958
2195-10-01,,,3189.1958
2195-11-01,,,3189.1958
2195-12-01,,,3189.1958
2196-01-01,,39831.729255732615,3189.1958
2196-02-01,,,3189.1958
2196-03-01,,,3189.1958
2196-04-01,,,3189.1958
2196-05-01,,,3189.1958
2196-06-01,,,3189.1958
2196-07-01,,,3189.1958
2196-08-01,,,3189.1958
2196-09-01,,,3189.1958
2196-10-01,,,3189.1958
2196-11-01,,,3189.1958
2196-12-01,,,3189.1958
2197-01-01,,40188.67944415193,3189.1958
2197-02-01,,,3189.1958
2197-03-01,,,3189.1958
2197-04-01,,,3189.1958
2197-05-01,,,3189.1958
2197-06-01,,,3189.1958
2197-07-01,,,3189.1958
2197-08-01,,,3189.1958
2197-09-01,,,3189.1958
2197-10-01,,,3189.1958
2197-11-01,,,3189.1958
2197-12-01,,,3189.1958
2198-01-01,,40547.22793550044,3189.1958
2198-02-01,,,3189.1958
2198-03-01,,,3189.1958
2198-04-01,,,3189.1958
2198-05-01,,,3189.1958
2198-06-01,,,3189.1958
2198-07-01,,,3189.1958
2198-08-01,,,3189.1958
2198-09-01,,,3189.1958
2198-10-01,,,3189.1958
2198-11-01,,,3189.1958
2198-12-01,,,3189.1958
2199-01-01,,40907.37472977908,3189.1958
2199-02-01,,,3189.1958
2199-03-01,,,3189.1958
2199-04-01,,,3189.1958
2199-05-01,,,3189.1958
2199-06-01,,,3189.1958
2199-07-01,,,3189.1958
2199-08-01,,,3189.1958
2199-09-01,,,3189.1958
2199-10-01,,,3189.1958
2199-11-01,,,3189.1958
2199-12-01,,,3189.1958
2200-01-01,,41269.11982698506,3189.1958
